price,bedrooms,bathrooms,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,AgeOfHouse,,,
510000,3,2,266151,1.5,0,0,3,2350,0,40,,,
950000,4,1.75,21303,1,0,1,4,3100,0,61,,,
435000,3,1,9656,1,0,0,5,1120,0,68,,,
415000,5,1.5,10226,1,0,0,3,1130,770,62,,,
439000,2,2.5,944,2,0,0,3,870,480,19,,,
295832,5,1,6400,1,0,0,5,960,450,68,,,
285000,3,1.75,9514,1,0,0,4,1560,0,56,,,
350000,3,1.5,5003,1,0,0,3,1090,0,61,,,
489000,2,2.75,972,2,0,0,3,1050,415,17,,,
304500,3,2.25,6930,1,0,0,3,1390,400,49,,,
288000,3,1.5,7313,1,0,0,4,1300,0,55,,,
417000,3,1.75,9512,1,0,0,3,1440,480,43,,,
615000,3,3,991,2,0,0,3,1040,380,18,,,
730000,5,3.5,4857,2,0,3,3,2820,940,19,,,
178500,2,1,3447,1,0,0,4,930,0,45,,,
300000,4,2,9600,1,0,0,5,1050,530,58,,,
415000,4,2.5,8518,1,0,3,3,1350,820,68,,,
452500,3,1.75,15695,1,0,0,4,2040,0,64,,,
1.01E+06,4,2.75,15877,1,0,4,3,3430,0,18,,,
653000,4,2.5,7000,2,0,0,4,2160,0,34,,,
715000,4,2.25,5649,1,0,0,5,1360,700,82,,,
541000,3,1.75,4080,1.5,0,0,4,1410,0,96,,,
245000,4,1.5,7547,1.5,0,0,4,1850,0,63,,,
547000,2,1,10038,1.5,0,0,4,1370,0,101,,,
750000,5,2.75,12408,1,0,0,3,1740,1590,47,,,
575000,5,2.5,12375,1,0,0,3,1570,400,64,,,
216000,3,1.75,8670,1,0,0,4,1310,0,39,,,
443000,3,1.75,4579,1,0,0,4,1640,0,107,,,
257700,4,2.25,6202,2,0,0,4,1600,0,37,,,
278000,3,1,9440,1,0,0,3,1230,0,45,,,
300000,3,2.5,3691,2,0,0,3,2240,0,20,,,
269100,3,2.5,7904,2,0,0,3,2190,0,28,,,
402500,3,1,10752,1.5,0,0,4,990,0,94,,,
306888,2,1.5,7719,2,0,0,3,1010,0,42,,,
795000,4,2.5,14210,2,0,0,4,2920,0,45,,,
525000,4,2.5,5573,2,0,0,4,2310,0,20,,,
1.05E+06,3,2.5,12076,2,0,3,3,2560,910,35,,,
452000,2,1,6000,1,0,0,3,880,340,85,,,
350000,3,2.25,5401,2,0,0,3,1550,0,23,,,
410000,4,2.5,6180,2,0,0,3,2070,0,16,,,
595000,3,1.75,3600,1.5,0,0,3,1180,880,118,,,
499000,3,2.5,4851,2,0,0,3,1690,0,19,,,
340000,4,2.5,7555,2,0,0,3,2550,0,22,,,
1.07E+06,5,3.25,7947,2,0,0,3,3370,0,22,,,
460000,4,3,52983,2,0,0,3,2230,0,32,,,
345000,4,2.5,5899,2,0,0,3,2382,0,12,,,
280500,3,2.25,7566,2,0,0,3,1620,0,33,,,
704000,3,1,6120,1.5,0,0,3,1140,0,97,,,
545000,3,2.5,40173,2,0,0,4,2140,0,33,,,
335000,3,1.5,7584,1,0,0,5,1900,0,61,,,
1.33E+06,4,3,7920,1,0,3,3,1860,1510,35,,,
420000,3,2.75,8000,1,0,0,3,1430,870,58,,,
705000,4,2,5050,1,0,0,5,1160,880,86,,,
274900,4,1.75,10528,1,0,0,3,1210,630,33,,,
499950,4,2.5,3345,2,0,0,3,2190,670,19,,,
415250,3,1.5,7550,1,0,0,4,1400,0,70,,,
222000,3,1,7520,1,0,0,4,990,0,65,,,
375000,3,2,42247,1,0,0,4,2150,970,43,,,
300000,3,2.5,5707,2,0,0,3,1640,0,28,,,
456700,3,1.75,8879,1,0,0,5,1540,1280,103,,,
925500,3,2.75,5200,1.5,0,3,3,1970,0,108,,,
375000,5,2.5,15598,1,0,0,4,1470,1370,48,,,
420000,3,2.5,15375,2,0,2,3,2370,0,30,,,
575000,3,2.5,7301,2,0,0,3,2610,0,19,,,
335000,3,2,1951,1,0,0,3,670,670,108,,,
428000,4,2,7200,1,0,0,3,1300,0,65,,,
655000,4,2.5,34238,1,0,0,4,2060,1280,46,,,
738000,3,3,4896,2,0,0,3,2630,0,17,,,
415000,5,1.75,3748,1,0,0,3,980,980,58,,,
392000,3,1,6125,1,0,0,4,790,300,78,,,
555000,2,1,4600,1,0,0,4,1050,500,82,,,
260000,3,2.5,2677,2,0,0,3,1770,0,18,,,
392500,3,1,10500,1.5,0,0,3,1390,0,83,,,
912000,3,2.5,17313,2,0,2,3,2979,0,30,,,
135000,2,1,7609,1,0,0,3,830,0,80,,,
500000,3,2.75,77536,1,0,0,3,1400,160,45,,,
238000,3,1.5,7488,1,0,0,4,1050,310,48,,,
251000,4,2,5974,1,0,0,5,860,790,51,,,
406500,2,1.75,5319,2,0,0,4,1510,0,45,,,
433495,4,2.25,10925,2,0,0,4,3010,0,35,,,
265000,3,2.25,6071,1,0,0,4,1150,360,38,,,
360000,3,1.75,7260,1,0,0,3,1520,430,66,,,
425000,4,1,12485,1,0,0,5,950,850,68,,,
450000,2,2.75,11205,1,0,0,3,1510,1300,55,,,
449900,3,1.75,8266,1,0,0,5,1760,0,69,,,
345000,4,2.5,5875,2,0,0,3,2040,0,19,,,
612500,4,2,35346,1,0,0,3,1690,0,56,,,
317000,3,1.75,7650,1,0,0,4,1530,0,46,,,
585000,3,1.5,3880,1.5,0,0,4,1310,500,94,,,
455000,3,1.75,14292,1,0,0,3,1180,0,42,,,
1.04E+06,4,4,51908,2,0,0,3,4090,0,32,,,
497000,4,2.25,3463,2,0,0,4,2250,0,55,,,
226750,3,1.75,6315,1,0,0,3,1070,0,31,,,
385000,4,2,7102,1,0,0,3,1220,600,73,,,
205000,3,0.75,5025,1,0,0,3,1080,0,75,,,
745000,4,2.5,13093,2,0,0,4,2760,0,34,,,
371000,4,2.5,4770,2,0,0,3,2550,0,18,,,
545000,4,2.5,8504,2,0,0,3,2080,0,32,,,
443000,3,1,5460,1.5,0,0,4,1280,0,92,,,
287000,2,1,6350,1,0,0,3,950,0,72,,,
194000,3,1,7577,1,0,0,3,1050,0,40,,,
265000,3,1,7650,1,0,0,5,1800,0,66,,,
1.14E+06,4,2.75,10004,1,0,2,4,2110,1730,60,,,
699950,4,3.25,12793,2,0,1,3,3674,0,36,,,
433000,4,1,7000,1.5,0,0,3,1710,0,73,,,
200000,2,1.75,2693,1,0,0,3,910,0,20,,,
289571,3,1.5,25160,1,0,0,3,1340,0,55,,,
440000,4,2.75,11034,1,0,0,3,1720,620,56,,,
400000,3,1.5,8360,1,0,0,3,1120,390,63,,,
589000,4,2.5,15000,2,0,0,5,2630,0,61,,,
850000,5,2.25,97661,2,0,0,3,3100,0,37,,,
520000,3,1,3000,1.5,0,0,3,940,0,120,,,
555000,2,2.25,1248,2,0,0,3,1200,170,23,,,
470000,3,2.5,5082,2,0,0,3,2480,0,19,,,
207000,2,1.5,1158,2,0,0,3,1068,0,33,,,
379750,4,2.75,9650,1,0,2,3,1620,770,47,,,
709000,4,1.75,4600,1,0,0,3,1270,900,73,,,
240000,3,2.5,9864,1,0,0,3,1160,360,30,,,
445500,4,1.5,10497,1,0,0,4,1650,560,70,,,
1.31E+06,5,2.5,7863,1,0,3,5,1600,1600,64,,,
210000,3,1.5,10125,1,0,0,4,1160,0,64,,,
603000,4,2.5,5895,2,0,0,3,2670,0,24,,,
720000,3,2.5,10012,2,0,0,3,2520,0,36,,,
92000,2,1,5500,1.5,0,0,3,760,0,76,,,
600000,3,1.75,5000,2,0,0,4,1310,0,122,,,
725000,4,2.5,13950,1,0,3,4,1380,1370,75,,,
409950,5,2.25,10300,1,0,0,3,1270,520,62,,,
515000,3,2.5,7167,2,0,0,3,1790,0,34,,,
495000,4,2.5,11640,1,0,0,5,1800,600,55,,,
998000,4,2.25,10200,2,0,0,4,2420,0,50,,,
630000,3,1.75,8767,1,0,0,4,1710,0,37,,,
410000,3,1.75,7480,1,0,0,3,1320,680,51,,,
602000,3,2.25,11580,1,0,0,4,1580,0,44,,,
750000,4,2.75,10232,1,0,0,5,1310,1000,43,,,
711600,4,3,9316,2.5,0,0,3,2370,1210,32,,,
1.05E+06,4,4,8709,2,0,0,3,3190,1130,17,,,
700500,3,2.5,35265,2,0,0,3,2560,0,42,,,
710000,4,2.5,18618,2,0,1,3,3220,0,32,,,
250000,3,2,13085,1,0,0,3,1010,650,38,,,
350000,4,1.75,8400,1,0,0,5,1620,800,59,,,
475000,7,3.5,29699,1,0,0,3,1520,1350,62,,,
200000,2,1,7200,1,0,0,2,830,0,103,,,
450000,4,2.25,7000,1,0,0,4,1040,670,51,,,
316000,5,2.5,4641,2,0,0,3,2600,0,18,,,
310000,1,1,4920,1,0,0,3,670,0,103,,,
392000,3,1.5,11975,1,0,0,4,1500,0,53,,,
521000,3,3.25,1254,3,0,0,3,1460,0,23,,,
495000,2,2,7110,1,0,0,3,960,580,74,,,
209000,3,1.75,8084,1,0,0,4,1250,0,56,,,
809950,4,2,9900,1.5,0,0,5,2230,0,64,,,
400000,2,1.75,224769,1,0,0,3,1420,380,73,,,
415000,4,2.5,7292,1,0,0,3,1530,870,43,,,
411000,4,2,76665,2,0,0,4,2370,0,45,,,
825000,2,2,3600,1,0,0,4,1230,600,97,,,
436000,3,2.25,1384,3,0,0,3,1480,0,15,,,
460000,4,2.5,8331,2,0,0,3,2620,0,32,,,
281000,3,1,5782,1,0,0,4,1300,0,64,,,
976000,4,1.5,7680,1,0,3,3,1660,1460,67,,,
485000,4,2.5,10364,2,0,0,3,2400,0,28,,,
429000,3,2.5,9240,2,0,0,3,1430,0,39,,,
729000,3,2.5,7428,2,0,0,3,2480,0,33,,,
625000,3,2.5,4757,2,0,0,3,2280,0,20,,,
218500,3,1.75,9328,1,0,0,4,1390,0,36,,,
175000,3,1,8395,1,0,0,4,1030,0,63,,,
442500,3,1,8200,1,0,0,4,1120,0,85,,,
480000,3,2,3000,2,0,0,3,1300,0,37,,,
715500,3,2.25,9668,1,0,1,4,1540,870,58,,,
432500,3,1.75,7350,1,0,0,3,1470,0,60,,,
875000,5,4.25,18741,2,0,0,3,3210,1510,18,,,
605000,5,2.75,13332,2,0,0,4,2910,0,83,,,
1.69E+06,4,4,12941,3,0,2,3,5000,0,21,,,
318000,3,2.25,12662,1,0,0,5,1090,600,41,,,
311300,2,1,7228,1,0,0,4,1000,0,76,,,
325000,5,2.75,7904,1,0,0,3,1450,950,31,,,
795000,5,3.5,3705,2,0,0,3,2610,720,15,,,
558000,4,2.25,10358,1,0,0,4,1320,740,61,,,
370000,4,2.5,18645,2,0,0,3,3090,0,28,,,
598850,4,2.5,7245,2,0,0,3,2350,0,30,,,
515700,3,2.5,9722,2,0,0,3,2180,0,29,,,
458000,3,2.5,5013,2,0,0,3,1870,0,20,,,
583500,3,2.25,13000,2.5,0,0,4,3530,0,38,,,
653750,4,2.5,4166,2,0,0,3,2460,0,20,,,
299000,3,2.5,4725,2,0,0,3,1650,0,12,,,
532000,5,3,57499,1,0,0,4,2340,1140,47,,,
819000,3,2.75,13391,2,0,3,4,2726,450,38,,,
945000,4,2.25,9000,1,0,4,5,2000,420,56,,,
608700,4,2.5,9696,1,0,0,3,2260,0,40,,,
812000,4,2,6122,1,0,2,4,1310,1070,74,,,
464000,5,2.5,8970,1,0,0,4,1700,1700,64,,,
950000,4,2.5,35081,2,0,0,3,3770,0,34,,,
700000,4,2.5,4297,2,0,0,3,2020,652,18,,,
435000,3,1,4219,1,0,0,3,1060,120,84,,,
229500,3,1.5,14400,1,0,0,4,1810,0,69,,,
1.58E+06,3,3,22672,1.5,1,4,4,2610,0,71,,,
265000,3,2.25,13439,1,0,0,4,1180,270,60,,,
995000,2,2,64468,1,0,0,3,1600,0,73,,,
590000,3,2.5,9380,1,0,0,5,1680,970,48,,,
740000,4,2.75,17833,2,0,2,3,1490,1000,44,,,
360000,2,0.75,7710,1,0,2,5,550,300,114,,,
548500,4,2,7200,1,0,0,3,1300,520,47,,,
599000,3,1.75,4788,1,0,0,4,1090,870,103,,,
615000,3,1.75,20820,1,0,0,4,1800,550,45,,,
292000,3,1.75,6600,1,0,0,3,1320,0,35,,,
899000,4,2.5,30649,2,0,0,3,3720,0,35,,,
500000,3,1.5,6500,1,0,0,4,1030,1180,111,,,
580000,3,2.5,11550,1.5,0,0,3,1910,0,20,,,
580000,4,2.5,6268,2,0,0,3,2840,0,25,,,
594000,3,1,5000,1,0,0,4,1090,230,103,,,
500000,3,2.5,7600,1,0,0,3,1420,1020,42,,,
550000,4,2.5,8056,1,0,0,3,1680,740,35,,,
275000,3,1.75,6260,1,0,0,4,1180,0,30,,,
390000,3,2.25,7420,2,0,0,4,1820,0,40,,,
1.25E+06,3,3,8500,2.5,0,3,4,3060,700,113,,,
250000,3,2.25,15340,2,0,0,3,1560,0,26,,,
405000,2,2.5,5400,2,0,0,4,1790,0,44,,,
213950,3,1,7000,1,0,0,3,1430,0,55,,,
232000,3,1.5,11340,1,0,0,4,1390,0,60,,,
207000,3,1,10800,1,0,0,4,990,0,64,,,
310000,3,1.75,30346,1,0,0,3,1880,0,35,,,
540000,3,2.5,5000,3,0,0,3,2520,0,33,,,
750000,4,1.5,4000,1.5,0,2,3,1580,480,103,,,
392500,4,2.5,7303,2,0,0,3,2150,0,18,,,
305000,5,2.5,12220,1,0,0,3,1690,810,61,,,
735000,3,2.5,9157,2,0,0,3,2390,0,39,,,
575000,4,2.5,6137,2,0,0,3,2400,0,33,,,
175000,2,1,5000,1,0,0,3,660,0,108,,,
291000,4,2.5,6633,2,0,0,4,1580,0,39,,,
791500,4,2.5,8970,2,0,0,3,3250,0,29,,,
475000,3,2,9659,1,0,0,3,1180,700,72,,,
238950,2,1,11400,1,0,0,3,1190,0,72,,,
470000,3,3.5,1257,2,0,0,3,1040,240,23,,,
420000,4,1.75,15324,1,0,0,3,1610,770,45,,,
440000,3,2.5,7605,2,0,0,3,2040,0,27,,,
656000,4,1.75,4300,1.5,0,0,4,1290,150,94,,,
559950,3,2.5,4310,2,0,0,3,2120,0,22,,,
600000,2,2,5416,1,0,0,3,990,0,88,,,
255000,3,1,12000,1,0,0,4,1710,0,51,,,
210750,4,1.5,7076,1.5,0,0,3,1840,0,66,,,
485000,4,1,2560,1.5,0,0,3,1150,0,114,,,
390000,3,2.5,8076,2,0,0,3,2250,0,28,,,
405000,3,2.5,12600,1,0,0,4,1810,650,53,,,
462500,4,1,4500,1.5,0,0,2,1540,0,118,,,
435000,4,2.25,14073,1,0,0,3,1630,580,45,,,
440000,3,2.5,5434,2,0,0,3,1440,0,20,,,
299950,3,1.75,7650,1,0,3,3,1790,0,45,,,
440000,2,1.5,1024,2,0,0,3,1120,0,53,,,
312620,3,2.5,11877,1,0,0,3,1260,0,48,,,
372500,3,1.5,12324,1,0,0,3,800,380,42,,,
297262,3,2.5,8076,2,0,0,3,1730,0,29,,,
735000,4,3,7245,1,0,0,4,1250,1000,60,,,
430000,3,1.5,5034,2,0,0,4,1550,0,101,,,
241000,2,1.75,9750,1.5,0,0,3,1070,0,28,,,
201000,3,1,9750,1,0,0,4,1460,0,54,,,
570000,2,1,4000,1,0,0,4,1060,0,113,,,
538000,4,1.75,9600,1,0,0,3,1220,620,56,,,
729000,3,2.5,4244,2,0,0,3,2440,0,12,,,
331500,4,1.75,14756,1,0,0,3,850,850,68,,,
110700,2,1,8064,1,0,0,3,680,0,82,,,
245000,3,2,8448,1,0,0,3,1700,0,27,,,
427000,3,1.75,7111,1,0,0,4,1360,640,67,,,
650500,4,1.75,5940,1,0,0,3,1290,1050,70,,,
335900,2,1,7440,1,0,0,4,1120,0,84,,,
535000,2,2,5133,1.5,0,0,3,1510,0,84,,,
360000,5,2,2400,1,0,0,4,1080,1040,117,,,
294900,3,2.25,8100,1,0,0,3,1210,290,55,,,
460000,2,1,5934,1,0,0,4,1030,0,95,,,
1.77E+06,4,3.5,38900,2,0,0,3,5440,0,33,,,
463000,2,1,4400,1,0,0,4,1150,0,118,,,
332000,5,1.5,43560,1,0,2,3,1500,920,61,,,
199500,4,2,8116,1,0,0,4,1750,0,80,,,
247000,4,2,8116,1,0,0,4,1750,0,80,,,
442500,4,2.5,14024,2,0,0,3,2170,0,31,,,
600000,3,2,237402,1,0,0,3,2540,0,16,,,
449000,3,2.5,3827,2,0,0,3,1690,0,18,,,
725000,4,1,4500,1.5,0,0,4,1600,0,97,,,
215000,3,1,7900,1,0,0,3,1060,0,62,,,
582500,2,1.75,6549,1,0,0,3,1170,820,75,,,
305000,4,2.25,9371,2,0,0,4,2210,0,55,,,
734000,4,2.75,7650,2,0,2,3,2340,750,64,,,
300000,3,2,10072,1,0,0,3,1050,0,37,,,
525888,5,1.75,71874,1,0,0,5,1810,740,63,,,
711000,4,2.5,4400,1.5,0,0,5,1295,800,113,,,
360000,3,1.75,12282,1,0,0,3,1220,300,45,,,
357000,5,2.5,12350,2,0,0,3,2750,0,36,,,
235000,3,1.75,9266,1,0,0,4,1200,0,63,,,
550000,3,1.75,9720,1,0,1,3,1150,680,95,,,
324000,3,1,7202,1,0,0,4,1160,0,66,,,
420000,3,2,9239,1,0,0,3,1410,340,34,,,
450000,4,2.5,7693,2,0,0,3,2400,0,20,,,
825000,5,3.5,6770,2,0,0,3,3030,1110,19,,,
272000,4,2.25,6234,2,0,0,3,2115,0,25,,,
481000,3,2,15653,1.5,0,0,3,2580,0,33,,,
500000,3,1,3400,1,0,0,3,1060,160,96,,,
448000,2,1.5,3780,1,0,0,4,890,740,83,,,
480000,2,2,4220,1,0,0,3,1350,0,19,,,
475000,3,2.5,2890,2,0,0,3,1690,0,19,,,
472500,2,2.25,2383,2,0,0,3,1700,0,18,,,
291000,4,2.25,7616,1,0,0,4,1260,630,44,,,
294000,2,1,5250,1,0,0,4,850,0,73,,,
1.01E+06,4,2.5,12688,1,0,0,4,1820,660,56,,,
442500,3,2.5,3129,2,0,0,3,1690,0,21,,,
170000,2,1,8424,1,0,0,4,810,0,64,,,
1.58E+06,4,2.5,16304,1,0,1,3,2480,1500,55,,,
665000,3,2.25,6000,2,0,0,3,1780,800,98,,,
1.61E+06,5,4.5,142725,3,0,0,3,6085,0,23,,,
675000,2,1.75,5000,1,0,0,3,1000,1140,93,,,
279900,2,1.75,10000,1,0,0,3,1360,0,66,,,
875000,4,1.5,3245,1.5,0,0,4,1800,0,94,,,
571000,3,2.5,3867,2,0,0,3,1920,0,18,,,
320000,3,1,5060,1.5,0,0,3,860,0,96,,,
525000,3,2.5,35021,1,0,0,3,2340,0,37,,,
1.65E+06,8,2.75,20666,1,0,0,4,2020,2020,61,,,
137900,3,1.75,5082,1,0,0,3,580,580,81,,,
440000,3,2.25,57063,2,0,0,4,1680,0,34,,,
360000,3,1,3870,1,0,0,3,640,640,78,,,
271000,4,1.5,9576,1,0,0,4,1800,0,46,,,
465000,6,3.25,23326,1,0,3,3,2150,2100,56,,,
280000,4,2.5,4596,2,0,0,3,2400,0,19,,,
283000,2,1,6350,1,0,0,4,940,0,81,,,
411500,3,1,7208,1,0,0,3,1110,0,43,,,
282000,3,2.25,7548,1,0,0,4,1370,1050,56,,,
535000,3,2.5,1499,2.5,0,0,3,1790,60,18,,,
554729,4,2.5,4350,2,0,0,5,1730,290,80,,,
868000,4,2.5,4350,2,0,0,5,1730,290,80,,,
427000,3,2.5,65340,1,0,0,3,1520,310,32,,,
455000,4,1.75,6000,1,0,0,4,960,960,69,,,
595000,2,1.75,8500,1,0,0,3,1280,0,70,,,
400000,4,2.5,5240,2,0,0,3,3130,0,19,,,
770000,4,2.5,12415,2,0,0,3,3920,0,26,,,
742500,4,2.75,3773,2,0,0,3,2000,1100,104,,,
1.25E+06,4,2.5,15600,1,0,0,5,1680,1540,50,,,
375000,3,2,13775,1,0,0,3,1670,0,55,,,
1.56E+06,4,2.5,17853,2,0,0,4,2700,0,63,,,
545000,4,2,22880,1,0,0,4,3265,2196,59,,,
1.05E+06,4,3.25,16625,2,0,0,3,4400,0,20,,,
1.57E+06,3,1.75,8500,1,0,0,4,2190,0,66,,,
178000,4,1.5,11163,1.5,0,0,4,1200,0,53,,,
262500,3,1.75,10390,1,0,0,3,1470,0,34,,,
730000,3,1.75,5000,1.5,0,0,4,1650,0,123,,,
395000,5,1.75,10453,1,0,2,3,1360,480,75,,,
355000,3,1,6650,1,0,0,3,1210,0,64,,,
299990,3,2.5,8541,2,0,0,3,1870,0,34,,,
1.13E+06,4,3.25,422096,1.5,0,0,3,3150,740,22,,,
425000,4,2.25,11200,2,0,0,4,2660,0,51,,,
349000,2,1,7552,1,0,0,3,1150,0,72,,,
554950,4,1.75,4816,1,0,0,5,870,870,81,,,
326000,6,3,8064,1.5,0,0,3,1880,700,110,,,
580000,4,1.75,6975,1,0,0,3,1420,300,48,,,
699000,3,2.5,18455,2,0,1,4,1510,1230,46,,,
757000,3,2.75,11290,1,0,0,3,1630,980,38,,,
335000,3,1.75,7920,1,0,0,3,1400,0,58,,,
660000,3,2,28500,1,0,0,3,1970,600,40,,,
540000,4,2.75,7334,2,0,0,3,2830,0,18,,,
320000,5,2.25,8625,2,0,0,3,2630,0,57,,,
280000,3,2.5,7918,2,0,0,3,1580,0,29,,,
324000,3,2,10931,1,0,3,3,1540,0,34,,,
300000,3,1,7735,1,0,0,4,1060,1060,56,,,
360000,3,1.75,10000,2,0,0,4,1830,0,110,,,
600000,3,2.5,10153,2,0,0,3,2260,0,36,,,
950000,4,1.75,92347,1,0,0,4,1500,1000,53,,,
599950,3,3.25,1804,3,0,0,3,1830,0,9,,,
190000,4,1,7920,1,0,0,3,890,300,72,,,
350000,4,1.75,9002,1,0,0,3,1780,530,53,,,
522000,3,1,4600,1.5,0,0,3,1230,0,94,,,
850000,3,2.5,10809,2,0,0,3,2940,0,31,,,
308000,3,1,8800,1,0,0,4,1010,0,69,,,
1.02E+06,6,2.25,5000,2,0,0,4,2550,0,116,,,
397500,3,1,5100,1.5,0,0,3,1480,0,85,,,
186000,3,1.75,7967,1,0,0,3,1040,420,46,,,
436500,5,3,12429,1,0,0,3,1790,1320,46,,,
710000,3,2,4923,1,0,0,4,1070,1070,95,,,
1.38E+06,5,3.25,6360,2,0,0,5,1860,1590,118,,,
450000,3,2.25,10682,1,0,0,3,1960,0,66,,,
375000,4,2.75,5240,1,0,0,3,980,910,42,,,
315000,2,1,14659,1,0,0,3,1040,1040,63,,,
467500,3,1,4165,1.5,0,0,3,1700,0,105,,,
330000,3,1,7316,1,0,0,3,1140,0,64,,,
665000,3,2.5,54450,1.5,0,0,5,3136,0,113,,,
760000,4,3.25,3889,3,0,0,3,2590,0,10,,,
469000,3,1.75,800,2,0,0,3,1000,480,9,,,
408000,3,3,1473,2,0,0,3,1120,380,23,,,
851000,3,2.75,10350,1,0,4,4,1330,1330,52,,,
410000,2,2,3926,1,0,0,3,1350,0,16,,,
235000,2,1,10500,1,0,0,3,860,0,80,,,
207100,2,1,4500,1,0,0,3,1000,0,107,,,
560000,4,2.5,16360,1,0,0,5,1510,970,64,,,
903000,3,2.75,12786,2,0,0,4,3860,0,39,,,
998500,3,1.75,4800,2,0,0,3,1690,450,118,,,
268500,4,1.75,13600,1.5,0,0,3,1120,700,64,,,
494950,2,1.75,33000,1,0,0,4,2220,0,53,,,
1.13E+06,4,2.5,11200,2,0,0,3,2660,0,24,,,
250000,3,2,12096,1,0,0,4,1470,0,81,,,
449000,4,1.75,54450,1,0,0,4,1250,1100,52,,,
1.23E+06,3,2.25,7700,1,0,0,3,2530,450,59,,,
325000,4,2,7700,1,0,0,3,1870,0,57,,,
506000,5,3,8000,1,0,0,4,1370,1060,66,,,
751000,4,2.5,6538,2,0,0,3,2790,0,20,,,
280000,3,2.5,22326,2,0,0,3,1370,0,30,,,
1.12E+06,4,2.25,60373,2,0,0,3,4470,0,35,,,
580000,3,1.75,81021,1,0,0,3,2040,0,43,,,
665000,4,2.25,5300,1,0,0,5,1700,640,60,,,
450000,4,2.5,8515,2,0,0,3,2520,0,24,,,
389900,4,1,117176,1.5,0,0,4,1710,0,81,,,
427000,3,1,5252,1,0,0,3,1200,0,61,,,
265000,3,1.75,12618,1,0,3,3,1330,0,40,,,
398000,3,1.5,2996,2,0,0,3,1310,0,25,,,
354000,6,3.5,4500,2,0,0,3,3020,0,82,,,
339950,4,2.5,6086,2,0,0,3,2260,0,24,,,
399000,2,1,4000,1,0,0,3,790,0,75,,,
325000,2,2,5000,1,0,0,3,970,0,40,,,
998800,3,2,8000,1,0,2,4,2250,0,68,,,
350000,4,2.5,2248,1.5,0,0,3,1530,0,109,,,
1.00E+06,4,1.75,11436,1,0,0,5,1780,0,56,,,
561000,3,2.5,5277,2,0,0,3,2120,0,18,,,
245000,2,1,6685,1,0,0,3,1190,310,97,,,
570000,2,1,6685,1,0,0,3,1190,310,97,,,
845000,4,3,4000,1.5,0,0,5,1460,930,92,,,
314500,4,2.5,9600,2,0,0,3,2390,0,27,,,
650000,3,1.75,9370,1,0,0,4,1620,1300,42,,,
298000,2,1,5000,1,0,0,3,850,0,116,,,
500000,2,1,3200,1,0,0,3,930,0,119,,,
870000,4,2.5,12248,2,0,1,3,2470,870,25,,,
299000,2,1,6732,1,0,0,5,710,0,81,,,
527000,3,2.25,6450,1,0,0,3,1440,800,44,,,
420000,3,1,7638,1,0,0,5,1060,0,57,,,
290000,3,2.5,8764,2,0,0,3,2360,0,32,,,
1.66E+06,4,2.75,19200,1,1,4,4,1950,1570,72,,,
499990,3,1.75,9334,1,0,0,3,1220,510,46,,,
315000,3,1.75,4000,1,0,0,3,720,450,80,,,
425000,4,2.25,26266,2,0,0,4,3680,0,42,,,
630000,3,2.5,46609,2,0,0,3,2900,0,36,,,
365000,3,1.75,7205,1.5,0,0,3,1290,0,52,,,
774000,4,2.75,7000,2,0,0,5,2010,0,122,,,
368888,3,1.5,12186,1,0,0,4,1490,0,73,,,
339500,4,2.5,7862,2,0,0,3,1930,0,29,,,
344950,4,1.75,7500,1,0,0,4,1120,1120,67,,,
450000,3,2,17688,1,0,0,3,2320,0,71,,,
814950,4,2.75,6626,2,0,0,3,2990,0,9,,,
299900,4,2.5,5730,2,0,0,3,2200,0,20,,,
315000,3,2,7828,1,0,0,4,1500,0,56,,,
880000,3,1.75,9000,1,0,2,3,1930,1930,53,,,
195000,3,1.5,5200,1,0,0,4,1030,400,46,,,
910000,5,2.75,8279,2,0,0,3,3750,0,22,,,
540000,5,2.5,10189,2,0,0,3,3100,0,21,,,
306000,3,2.5,5874,2,0,0,3,1870,0,18,,,
272000,4,2.25,7600,1,0,0,4,1580,460,45,,,
1.30E+06,5,3.5,8504,2,0,0,3,2750,950,73,,,
450000,3,1.75,9258,1,0,1,3,2370,780,53,,,
450000,3,2.5,12793,2,0,0,3,1990,0,30,,,
310000,4,1,11075,1.5,0,0,3,1740,0,58,,,
530000,2,2.25,11285,1,0,0,4,1180,900,69,,,
435000,4,2.5,10125,2,0,0,4,1560,500,44,,,
485000,3,2,11222,1,0,0,4,1590,0,75,,,
690000,3,1.5,4000,2,0,0,3,1760,0,101,,,
305000,4,2.5,4000,2,0,0,3,1620,0,15,,,
300000,3,1.75,7000,1,0,0,3,1210,0,48,,,
289950,4,3,5050,1,0,0,3,1490,550,30,,,
575000,3,2.5,9600,2,0,0,3,2270,0,33,,,
1.82E+06,4,4.5,53330,2,0,0,3,6640,0,30,,,
219000,3,1.5,9600,1,0,0,4,1060,0,61,,,
265000,4,3,8170,1,0,0,4,1940,0,75,,,
1.11E+06,5,3.25,5000,2,0,0,3,2050,1020,17,,,
200000,3,1,7590,1,0,0,3,820,110,80,,,
545000,4,2.75,8480,1,0,3,4,1210,970,64,,,
378000,3,2.5,8404,2,0,0,3,2130,0,32,,,
388000,2,1.75,4800,1,0,0,4,800,0,101,,,
